species	genome_assembly	clade.qual	lifespan_days.quant	length_cm.quant	weight_kg.quant	RGBIF_observation.quant	genome_size.quant	GC_content_proportion.quant	No_prot_annot.quant	median_coverage_exon.buscodataset_embryophyta.quant	No_genes.buscodataset_embryophyta.quant	No_introns.buscodataset_embryophyta.quant	median_length_introns.buscodataset_embryophyta.quant	No_multi_exonic_genes.buscodataset_embryophyta.quant	No_intron_per_gene.buscodataset_embryophyta.quant	prop_intron_annotated.buscodataset_embryophyta.quant	median_gene_fpkm.buscodataset_embryophyta.quant	average_svr.svr_class_all.buscodataset_embryophyta.quant	average_nsvr.svr_class_all.buscodataset_embryophyta.quant	rsquared_svr_fpkm.svr_class_all.buscodataset_embryophyta.quant	slope_svr_fpkm.svr_class_all.buscodataset_embryophyta.quant	rsquared_nsvr_fpkm.svr_class_all.buscodataset_embryophyta.quant	slope_nsvr_fpkm.svr_class_all.buscodataset_embryophyta.quant	average_svr.svr_class_high_SV.buscodataset_embryophyta.quant	average_nsvr.svr_class_high_SV.buscodataset_embryophyta.quant	rsquared_svr_fpkm.svr_class_high_SV.buscodataset_embryophyta.quant	slope_svr_fpkm.svr_class_high_SV.buscodataset_embryophyta.quant	rsquared_nsvr_fpkm.svr_class_high_SV.buscodataset_embryophyta.quant	slope_nsvr_fpkm.svr_class_high_SV.buscodataset_embryophyta.quant	average_svr.svr_class_low_SV.buscodataset_embryophyta.quant	average_nsvr.svr_class_low_SV.buscodataset_embryophyta.quant	rsquared_svr_fpkm.svr_class_low_SV.buscodataset_embryophyta.quant	slope_svr_fpkm.svr_class_low_SV.buscodataset_embryophyta.quant	rsquared_nsvr_fpkm.svr_class_low_SV.buscodataset_embryophyta.quant	slope_nsvr_fpkm.svr_class_low_SV.buscodataset_embryophyta.quant	median_coverage_exon.buscodataset_eukaryota.quant	No_genes.buscodataset_eukaryota.quant	No_introns.buscodataset_eukaryota.quant	median_length_introns.buscodataset_eukaryota.quant	No_multi_exonic_genes.buscodataset_eukaryota.quant	No_intron_per_gene.buscodataset_eukaryota.quant	prop_intron_annotated.buscodataset_eukaryota.quant	median_gene_fpkm.buscodataset_eukaryota.quant	average_svr.svr_class_all.buscodataset_eukaryota.quant	average_nsvr.svr_class_all.buscodataset_eukaryota.quant	rsquared_svr_fpkm.svr_class_all.buscodataset_eukaryota.quant	slope_svr_fpkm.svr_class_all.buscodataset_eukaryota.quant	rsquared_nsvr_fpkm.svr_class_all.buscodataset_eukaryota.quant	slope_nsvr_fpkm.svr_class_all.buscodataset_eukaryota.quant	average_svr.svr_class_high_SV.buscodataset_eukaryota.quant	average_nsvr.svr_class_high_SV.buscodataset_eukaryota.quant	rsquared_svr_fpkm.svr_class_high_SV.buscodataset_eukaryota.quant	slope_svr_fpkm.svr_class_high_SV.buscodataset_eukaryota.quant	rsquared_nsvr_fpkm.svr_class_high_SV.buscodataset_eukaryota.quant	slope_nsvr_fpkm.svr_class_high_SV.buscodataset_eukaryota.quant	average_svr.svr_class_low_SV.buscodataset_eukaryota.quant	average_nsvr.svr_class_low_SV.buscodataset_eukaryota.quant	rsquared_svr_fpkm.svr_class_low_SV.buscodataset_eukaryota.quant	slope_svr_fpkm.svr_class_low_SV.buscodataset_eukaryota.quant	rsquared_nsvr_fpkm.svr_class_low_SV.buscodataset_eukaryota.quant	slope_nsvr_fpkm.svr_class_low_SV.buscodataset_eukaryota.quant	median_coverage_exon.buscodataset_None.quant	No_genes.buscodataset_None.quant	No_introns.buscodataset_None.quant	median_length_introns.buscodataset_None.quant	No_multi_exonic_genes.buscodataset_None.quant	No_intron_per_gene.buscodataset_None.quant	prop_intron_annotated.buscodataset_None.quant	median_gene_fpkm.buscodataset_None.quant	average_svr.svr_class_all.buscodataset_None.quant	average_nsvr.svr_class_all.buscodataset_None.quant	rsquared_svr_fpkm.svr_class_all.buscodataset_None.quant	slope_svr_fpkm.svr_class_all.buscodataset_None.quant	rsquared_nsvr_fpkm.svr_class_all.buscodataset_None.quant	slope_nsvr_fpkm.svr_class_all.buscodataset_None.quant	average_svr.svr_class_high_SV.buscodataset_None.quant	average_nsvr.svr_class_high_SV.buscodataset_None.quant	rsquared_svr_fpkm.svr_class_high_SV.buscodataset_None.quant	slope_svr_fpkm.svr_class_high_SV.buscodataset_None.quant	rsquared_nsvr_fpkm.svr_class_high_SV.buscodataset_None.quant	slope_nsvr_fpkm.svr_class_high_SV.buscodataset_None.quant	average_svr.svr_class_low_SV.buscodataset_None.quant	average_nsvr.svr_class_low_SV.buscodataset_None.quant	rsquared_svr_fpkm.svr_class_low_SV.buscodataset_None.quant	slope_svr_fpkm.svr_class_low_SV.buscodataset_None.quant	rsquared_nsvr_fpkm.svr_class_low_SV.buscodataset_None.quant	slope_nsvr_fpkm.svr_class_low_SV.buscodataset_None.quant	median_coverage_exon.buscodataset_metazoa.quant	No_genes.buscodataset_metazoa.quant	No_introns.buscodataset_metazoa.quant	median_length_introns.buscodataset_metazoa.quant	No_multi_exonic_genes.buscodataset_metazoa.quant	No_intron_per_gene.buscodataset_metazoa.quant	prop_intron_annotated.buscodataset_metazoa.quant	median_gene_fpkm.buscodataset_metazoa.quant	average_svr.svr_class_all.buscodataset_metazoa.quant	average_nsvr.svr_class_all.buscodataset_metazoa.quant	rsquared_svr_fpkm.svr_class_all.buscodataset_metazoa.quant	slope_svr_fpkm.svr_class_all.buscodataset_metazoa.quant	rsquared_nsvr_fpkm.svr_class_all.buscodataset_metazoa.quant	slope_nsvr_fpkm.svr_class_all.buscodataset_metazoa.quant	average_svr.svr_class_high_SV.buscodataset_metazoa.quant	average_nsvr.svr_class_high_SV.buscodataset_metazoa.quant	rsquared_svr_fpkm.svr_class_high_SV.buscodataset_metazoa.quant	slope_svr_fpkm.svr_class_high_SV.buscodataset_metazoa.quant	rsquared_nsvr_fpkm.svr_class_high_SV.buscodataset_metazoa.quant	slope_nsvr_fpkm.svr_class_high_SV.buscodataset_metazoa.quant	average_svr.svr_class_low_SV.buscodataset_metazoa.quant	average_nsvr.svr_class_low_SV.buscodataset_metazoa.quant	rsquared_svr_fpkm.svr_class_low_SV.buscodataset_metazoa.quant	slope_svr_fpkm.svr_class_low_SV.buscodataset_metazoa.quant	rsquared_nsvr_fpkm.svr_class_low_SV.buscodataset_metazoa.quant	slope_nsvr_fpkm.svr_class_low_SV.buscodataset_metazoa.quant	Embryophyta_dn.quant	Embryophyta_ds.quant	Embryophyta_dnds.quant	Eukaryota_dn.quant	Eukaryota_ds.quant	Eukaryota_dnds.quant	Metazoa_dn.quant	Metazoa_ds.quant	Metazoa_dnds.quant	per_clade_dn.quant	per_clade_ds.quant	per_clade_dnds.quant
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Abrus_precatorius	GCF_003935025.1	Embryophyta	NA	NA	NA	10920	347.221618	0.32	40048	4.26426269758998	1306	755	214	96	7.86458333333333	0	0	0.00963007924343466	0.0222578556199909	-0.271	0.00365171251867774	0.13	-0.00476640894533013	0.124507813228432	0.0228052678730591	0.022	0.0610966679541594	0.258	-0.0184875802486033	0.000248946238929139	0.0222131529001845	0.275	0.00138064289467525	0.158	-0.00535740502585855	4.48808473080317	248	106	139.5	13	8.15384615384615	0	0	0.00172955974842767	0.01180844819097	0.142	-0.00610341781865083	0.215	-0.0203445049491459	0.0916666666666666	0.05	NA	-0.0245391600830454	NA	-0.147234960498272	0	0.0110739952715656	NA	0	0.409	-0.0125633692092568	1.66497461928934	24805	9420	197.5	1357	6.94178334561533	0	0	0.00697720755232169	0.0244458923628169	-0.217	-0.0017561211987465	-0.61	-0.0091460113368196	0.124880806527534	0.0407000021486717	0.46	0.0242917832937896	-0.312	0.0031207072062898	0.000493764042765284	0.0235520892600221	0.686	0.00115787066524525	-0.513	-0.00875250219236721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09441816789	0.4167629603	0.226551245873757	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acanthaster_planci	GCF_001949145.1	Other Invertebrates	6205	70	NA	5416	373.986665	0.41	33214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1329024138	1.238738334	0.107288529104323
Acanthisitta_chloris	GCF_000695815.1	Aves	NA	NA	NA	16932	1031.098396	0.42	16077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05163349002	0.3870857223	0.133390324275466
Acanthocheilonema_viteae	GCA_900537255.1	Nematoda	NA	NA	NA	9	77.175447	0.3	10138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1063.97818366312	287	2780	199	287	9.68641114982578	0	37.4986	0.0172717150379533	0.0225985181531737	-0.7	-0.0157229573380891	-0.958	-0.0193010485617267	0.152638800165731	0.0869555722647708	0.243	-0.0160169653498026	-0.179	-0.038135025372549	0.00517779050459384	0.016848749995868	-0.871	-0.00286132710173578	-0.843	-0.0125762860591519	510.937911739574	10138	70585	220	8975	7.86462395543175	0	14.13615	0.020072085993684	0.026889168492083	-0.963	-0.00627513545686261	-0.99	-0.0166962818454243	0.153512967659919	0.0813327364533418	0.111	-0.0022044663595187	-0.952	-0.0199388689991706	0.00504315945671606	0.0207574015771525	0.332	-0.0000360154371249108	-0.975	-0.013519710047488	981.874609957944	815	7144	207	813	8.78720787207872	0	33.555	0.0198927416279791	0.0269463381605892	-0.991	-0.00995626165731589	-0.823	-0.0133837116026275	0.156652151978862	0.086427136218606	-0.365	-0.0166064933839344	-0.004	-0.0092984517233003	0.00571607480495379	0.0207804775863687	-0.824	-0.00143038942932174	-0.779	-0.0102418802417407	NA	NA	NA	NA	NA	NA	0.09297021881	0.7111925238	0.130724404009827	0.07907364955	0.5612000481	0.14090100280232
Acanthochromis_polyacanthus	GCF_002109545.1	Teleostei	NA	14	NA	6333	842.753727	0.4	36596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2530.63908247285	287	2774	354	281	9.87188612099644	0	8.44014	0.00536606424681806	0.0166198865883101	-0.032	-0.000468131933509174	-0.819	-0.0107773826211836	0.17236730944041	0.0719327078045914	0.55	0.0841222784744914	-0.029	0.0136222133233812	0.00167406914305406	0.0153970534000356	-0.828	-0.000868215275714598	-0.855	-0.0108927825063172	928.6604973646	24580	187154	502	20284	9.22668112798265	0	2.3606025	0.0152438330665932	0.0248298640981927	0.531	0.00157563948658431	-0.982	-0.011665138111492	0.204526124386357	0.0844890705360957	0.975	0.035332611612001	-0.799	-0.00807316246926006	0.00235783818484991	0.0207683735939967	-0.149	-0.000326722805742136	-0.992	-0.0117594223558166	2659.01470345775	920	7495	364	896	8.36495535714286	0	9.705845	0.00702714434177747	0.018185363557138	-0.587	-0.001677946171964	-0.981	-0.0128393567905409	0.184229584921908	0.0805041907875506	0.134	0.0315204138301314	0.256	-0.00502360561973843	0.00201909073229648	0.0164241235503517	-0.904	-0.00119440353143604	-0.97	-0.0127441120085335	NA	NA	NA	0.07456606879	0.6492232065	0.114854287467618	0.0714129322	0.6469440645	0.110385017992541	0.02011023569	0.1704054752	0.118014023119839
Acanthopagrus_latus	GCF_904848185.1	Teleostei	NA	40	1.5	741	685.129297	0.42	54558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0148537669	0.1447714038	0.102601525647429
Acanthoscelides_obtectus	GCA_933228535.1	Other Insecta	NA	NA	NA	1531	2206.664384	0.37	60987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09982110439	1.36924048	0.0729025367333575
Accipiter_gentilis	GCF_929443795.1	Aves	8030	61	1.364	858121	1397.974797	0.44	44814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007168689973	0.0628796564	0.114006506769016
Acinonyx_jubatus	GCF_003709585.1	Mammalia	7482.5	150	72	7728	2374.148075	0.42	56261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.033727935256665	292	2	11351.5	2	1	0	0.328993775	0	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	0	0	19529	116	620	116	1	0	0	0.00312618416066692	0.00739287931745954	-0.864	-0.00353030495279188	-0.277	0.0007370837832218	0.181318681318681	0.0714285714285715	NA	-0.200431165954793	NA	0.137137113548016	0	0.00626944612252775	NA	0	-0.222	0.0010492226897607	0.0372145106915053	953	16	1609.5	16	1	0	0.405892	0	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0.004812029952	0.02825433417	0.170311213955604	0.002716656971	0.01771154276	0.153383418249444
