id	species	dS	dN	dNdS	clade	clade_group	dS_added
Acanthocheilonema_viteae_0	Acanthocheilonema_viteae	0.693833080623528	0.0974499677005871	0.140451602009249	Nematoda	Nematoda	NA
Acanthocheilonema_viteae_1	Acanthocheilonema_viteae	5.90418009092774	0.609321508376511	0.103201714546747	Nematoda	Nematoda	5.21034701030421
Acanthocheilonema_viteae_2	Acanthocheilonema_viteae	6.73949370411114	0.697750227694245	0.103531549746624	Nematoda	Nematoda	0.8353136131834
Acanthocheilonema_viteae_3	Acanthocheilonema_viteae	9.54180742085103	0.975443799687473	0.102228409845697	Nematoda	Nematoda	2.80231371673989
Acanthocheilonema_viteae_4	Acanthocheilonema_viteae	11.0421139376968	1.12758043837046	0.102116356046735	Nematoda	Nematoda	1.50030651684577
Acanthocheilonema_viteae_5	Acanthocheilonema_viteae	11.8728515626086	1.20890709344417	0.101821124189862	Nematoda	Nematoda	0.830737624911777
Acanthocheilonema_viteae_6	Acanthocheilonema_viteae	13.3176022802684	1.35402414758981	0.101671766365628	Nematoda	Nematoda	1.44475071765984
Acanthocheilonema_viteae_7	Acanthocheilonema_viteae	13.932730885778	1.41436619341886	0.101513924657986	Nematoda	Nematoda	0.615128605509607
Acanthocheilonema_viteae_8	Acanthocheilonema_viteae	14.918221182788	1.52004098341953	0.101891570368543	Nematoda	Nematoda	0.985490297009944
Acanthocheilonema_viteae_9	Acanthocheilonema_viteae	15.9796375348977	1.62111926387092	0.101449063555452	Nematoda	Nematoda	1.06141635210969
Acanthochromis_polyacanthus_0	Acanthochromis_polyacanthus	0.632492218043396	0.0738974530306841	0.116835355317548	Teleostei	Teleostei	-15.3471453168543
Acanthochromis_polyacanthus_1	Acanthochromis_polyacanthus	0.776815921371592	0.0898586158397408	0.115675558864809	Teleostei	Teleostei	0.144323703328197
Acanthochromis_polyacanthus_2	Acanthochromis_polyacanthus	0.917891834891775	0.105313087506021	0.114733657608403	Teleostei	Teleostei	0.141075913520182
Acanthochromis_polyacanthus_3	Acanthochromis_polyacanthus	1.33951225328793	0.150959383282825	0.112697276872447	Teleostei	Teleostei	0.421620418396158
Acanthochromis_polyacanthus_4	Acanthochromis_polyacanthus	2.32090850266833	0.275046572575948	0.118508149830004	Teleostei	Teleostei	0.981396249380394
Acanthochromis_polyacanthus_5	Acanthochromis_polyacanthus	2.65998663421776	0.316491808592577	0.1189824807844	Teleostei	Teleostei	0.339078131549435
Acanthochromis_polyacanthus_6	Acanthochromis_polyacanthus	3.66519079663295	0.442937509467579	0.120849782192645	Teleostei	Teleostei	1.00520416241519
Acanthochromis_polyacanthus_7	Acanthochromis_polyacanthus	6.772156590497	0.752646640299027	0.111138398860294	Teleostei	Teleostei	3.10696579386405
Acanthochromis_polyacanthus_8	Acanthochromis_polyacanthus	7.63504079482059	0.834334305881801	0.109276993837124	Teleostei	Teleostei	0.862884204323588
Acanthochromis_polyacanthus_9	Acanthochromis_polyacanthus	8.19486885173851	0.893727783814353	0.109059437067715	Teleostei	Teleostei	0.559828056917918
Acinonyx_jubatus_0	Acinonyx_jubatus	0.0336311390913911	0.00370335091177291	0.110116725505765	Mammalia	Mammalia	-8.16123771264712
Acinonyx_jubatus_1	Acinonyx_jubatus	0.0336311398256237	0.00370335100106839	0.110116725756847	Mammalia	Mammalia	0.000000000734232633026188
Acinonyx_jubatus_2	Acinonyx_jubatus	0.0336311457388514	0.00370335192184309	0.110116733774101	Mammalia	Mammalia	0.00000000591322764365021
Acinonyx_jubatus_3	Acinonyx_jubatus	0.0423272609669929	0.0049246351633812	0.11634665345394	Mammalia	Mammalia	0.00869611522814152
Acinonyx_jubatus_4	Acinonyx_jubatus	0.309495365994353	0.0309388305820799	0.0999654081497439	Mammalia	Mammalia	0.26716810502736
Acinonyx_jubatus_5	Acinonyx_jubatus	0.476158416897072	0.046288985739791	0.0972134148996823	Mammalia	Mammalia	0.166663050902719
Acinonyx_jubatus_6	Acinonyx_jubatus	0.511857487023878	0.0493292824553951	0.0963730798238651	Mammalia	Mammalia	0.0356990701268053
Acinonyx_jubatus_7	Acinonyx_jubatus	0.511858422985506	0.0504186347625775	0.0985011333182754	Mammalia	Mammalia	0.000000935961628312221
Acinonyx_jubatus_8	Acinonyx_jubatus	0.511859084919308	0.0504186710032284	0.0985010767390729	Mammalia	Mammalia	0.000000661933801993086
Acinonyx_jubatus_9	Acinonyx_jubatus	0.553841757327674	0.0534474172327604	0.0965030471711776	Mammalia	Mammalia	0.0419826724083661
Acromyrmex_echinatior_0	Acromyrmex_echinatior	0.178604960094563	0.0211107136565201	0.118197801703508	Hymenoptera	Hymenoptera	-0.375236797233111
Acromyrmex_echinatior_1	Acromyrmex_echinatior	0.779110524060429	0.085755939035591	0.110069029216373	Hymenoptera	Hymenoptera	0.600505563965867
Acromyrmex_echinatior_2	Acromyrmex_echinatior	1.01227279276572	0.110813041868108	0.109469544830249	Hymenoptera	Hymenoptera	0.233162268705289
Acromyrmex_echinatior_3	Acromyrmex_echinatior	1.41001294239534	0.156261448127543	0.110822704834245	Hymenoptera	Hymenoptera	0.397740149629618
Acromyrmex_echinatior_4	Acromyrmex_echinatior	1.84562484741906	0.205294940261695	0.111233298873702	Hymenoptera	Hymenoptera	0.435611905023727
Acropora_digitifera_0	Acropora_digitifera	0.105278694005801	0.0263217368830556	0.250019599232541	Cnidaria	Other Invertebrates	-1.74034615341326
Acropora_digitifera_1	Acropora_digitifera	2.01605408132341	0.233852997326899	0.115995398880069	Cnidaria	Other Invertebrates	1.91077538731761
Acropora_digitifera_2	Acropora_digitifera	5.32897505042859	0.56556151287172	0.10612951036921	Cnidaria	Other Invertebrates	3.31292096910518
Acropora_digitifera_3	Acropora_digitifera	7.42868998717906	0.774887419602752	0.104310103253751	Cnidaria	Other Invertebrates	2.09971493675047
Acropora_digitifera_4	Acropora_digitifera	8.15072869362131	0.849974327727363	0.104282004674324	Cnidaria	Other Invertebrates	0.722038706442254
Acropora_digitifera_5	Acropora_digitifera	9.06692291463699	0.955878378754612	0.105424782779559	Cnidaria	Other Invertebrates	0.916194221015676
Acropora_digitifera_6	Acropora_digitifera	9.6820515201466	1.01622042458366	0.104959204407154	Cnidaria	Other Invertebrates	0.615128605509607
Acropora_digitifera_7	Acropora_digitifera	10.6675418171565	1.12189521458434	0.105169047735065	Cnidaria	Other Invertebrates	0.985490297009944
Acropora_digitifera_8	Acropora_digitifera	11.7289581692662	1.22297349503573	0.10426957598334	Cnidaria	Other Invertebrates	1.06141635210969
Acropora_digitifera_9	Acropora_digitifera	12.2894189861064	1.27818243472831	0.104006742399566	Cnidaria	Other Invertebrates	0.560460816840211
Acropora_millepora_0	Acropora_millepora	0.061493659854032	0.0109129818979842	0.177465155332898	Cnidaria	Other Invertebrates	-12.2279253262524
Acropora_millepora_1	Acropora_millepora	1.97226904717164	0.218444242341828	0.110757831268047	Cnidaria	Other Invertebrates	1.91077538731761
Acropora_millepora_2	Acropora_millepora	5.28519001627682	0.550152757886649	0.104093278802151	Cnidaria	Other Invertebrates	3.31292096910518
Acropora_millepora_3	Acropora_millepora	7.38490495302729	0.759478664617681	0.102842036485026	Cnidaria	Other Invertebrates	2.09971493675047
Acropora_millepora_4	Acropora_millepora	8.10694365946954	0.834565572742292	0.102944538385616	Cnidaria	Other Invertebrates	0.722038706442254
Acropora_millepora_5	Acropora_millepora	9.02313788048522	0.94046962376954	0.10422866592824	Cnidaria	Other Invertebrates	0.916194221015676
Acropora_millepora_6	Acropora_millepora	9.63826648599483	1.00081166959859	0.10383731048035	Cnidaria	Other Invertebrates	0.615128605509607
Acropora_millepora_7	Acropora_millepora	10.6237567830048	1.10648645959927	0.104152088776106	Cnidaria	Other Invertebrates	0.985490297009944
Acropora_millepora_8	Acropora_millepora	11.6851731351145	1.20756474005065	0.103341621565013	Cnidaria	Other Invertebrates	1.06141635210969
Acropora_millepora_9	Acropora_millepora	12.2456339519547	1.26277367974324	0.103120319021268	Cnidaria	Other Invertebrates	0.560460816840211
Acyrthosiphon_pisum_0	Acyrthosiphon_pisum	0.493303108973428	0.0592233280422255	0.120054641791069	Hemiptera	Other Insecta	-11.7523308429812
Acyrthosiphon_pisum_1	Acyrthosiphon_pisum	6.65042720488853	0.677288162218432	0.101841301521288	Hemiptera	Other Insecta	6.1571240959151
Acyrthosiphon_pisum_2	Acyrthosiphon_pisum	7.79989277821946	0.791392551617495	0.101461978275829	Hemiptera	Other Insecta	1.14946557333093
Acyrthosiphon_pisum_3	Acyrthosiphon_pisum	8.20284984919879	0.832802586458412	0.101526006420775	Hemiptera	Other Insecta	0.402957070979333
Acyrthosiphon_pisum_4	Acyrthosiphon_pisum	8.74360518155206	0.888625770655891	0.101631506936153	Hemiptera	Other Insecta	0.540755332353267
Acyrthosiphon_pisum_5	Acyrthosiphon_pisum	11.2305472621113	1.15594582014054	0.102928716932644	Hemiptera	Other Insecta	2.48694208055928
Acyrthosiphon_pisum_6	Acyrthosiphon_pisum	11.8262133055499	1.21590956768384	0.102814784096041	Hemiptera	Other Insecta	0.595666043438563
Acyrthosiphon_pisum_7	Acyrthosiphon_pisum	12.0744052802797	1.24074615932938	0.102758366190988	Hemiptera	Other Insecta	0.24819197472976
Acyrthosiphon_pisum_8	Acyrthosiphon_pisum	12.3781419846176	1.27370378004562	0.102899432049532	Hemiptera	Other Insecta	0.303736704337922
Acyrthosiphon_pisum_9	Acyrthosiphon_pisum	13.095479224641	1.35846642558973	0.103735525999964	Hemiptera	Other Insecta	0.717337240023383
Aedes_aegypti_0	Aedes_aegypti	1.77121868698108	0.167019542944263	0.0942963983904978	Diptera	Lepido Diptera	-11.3242605376599
Aedes_aegypti_1	Aedes_aegypti	2.63051577202978	0.2705156874191	0.10283750825427	Diptera	Lepido Diptera	0.859297085048701
Aedes_aegypti_2	Aedes_aegypti	5.30251995656556	0.532078394676965	0.100344439820193	Diptera	Lepido Diptera	2.67200418453578
Aedes_aegypti_3	Aedes_aegypti	7.49441250452735	0.758314591686136	0.101183994239447	Diptera	Lepido Diptera	2.19189254796179
Aedes_aegypti_4	Aedes_aegypti	8.26489507094501	0.836048770997813	0.101156610437429	Diptera	Lepido Diptera	0.77048256641766
Aedes_aegypti_5	Aedes_aegypti	8.93227369214845	0.91375411385084	0.102298042507815	Diptera	Lepido Diptera	0.667378621203433
Aedes_aegypti_6	Aedes_aegypti	11.4192157727077	1.18107416333549	0.103428658048331	Diptera	Lepido Diptera	2.48694208055928
Aedes_aegypti_7	Aedes_aegypti	12.0148818161463	1.24103791087879	0.103291728530447	Diptera	Lepido Diptera	0.595666043438563
Aedes_aegypti_8	Aedes_aegypti	12.263073790876	1.26587450252433	0.103226525756223	Diptera	Lepido Diptera	0.24819197472976
Aedes_aegypti_9	Aedes_aegypti	12.566810495214	1.29883212324056	0.103354158458522	Diptera	Lepido Diptera	0.303736704337922
Alligator_mississippiensis_0	Alligator_mississippiensis	0.157354565992485	0.0169046914898982	0.10743057491389	Crocodylia	Other Vertebrates	-12.4094559292215
Alligator_mississippiensis_1	Alligator_mississippiensis	0.814018648859186	0.09612989790165	0.118092992140134	Crocodylia	Other Vertebrates	0.656664082866701
Alligator_mississippiensis_2	Alligator_mississippiensis	0.985631938859847	0.114470312526229	0.116139004848651	Crocodylia	Other Vertebrates	0.171613290000661
Alligator_mississippiensis_3	Alligator_mississippiensis	1.28560216320922	0.144455864649725	0.112364360284774	Crocodylia	Other Vertebrates	0.299970224349369
