Acanthaster_planci	weight	3.827852196991444e-06	 250 to 350 mm in diameter
Acanthaster_planci	weight	8.33689796309045e-07	 700 mm in diameter
Acanthaster_planci	weight	1.0532200889201704e-07	 700 (high)  mm 27.56
Accipiter_gentilis	weight	0.24328425526618958	 631 to 1364 g
Accipiter_gentilis	weight	3.035493500647135e-05	 55 to 61 cm 21.65 to 24.02
Acinonyx_jubatus	weight	0.6195295453071594	 21 to 72 kg
Acinonyx_jubatus	weight	0.008715372532606125	 112 to 150 cm
Acinonyx_jubatus	weight	1.8800661564455368e-05	 158.59 lb     Range length 112 to 150 cm
Acomys_russatus	weight	0.27904170751571655	 15 to 80 g 0.53 to 2.82 oz
Acomys_russatus	weight	0.731448233127594	 45 g 1.59 oz
Acomys_russatus	weight	0.001043188152834773	 7-15cm. and 4-13cm.,
Acropora_millepora	weight	1.4726030030942638e-06	 5.1 mm in diameter
Acropora_millepora	weight	0.0007174712955020368	 1-2 mm in diameter
Acropora_millepora	weight	3.2030379770731088e-06	 1.2 to 1.5 cm
Acropora_millepora	weight	1.1748316763871003e-09	 9.3 months (Dubinsky, 1990). This species grows mostly vertically
Aedes_albopictus	weight	1.0360080295868102e-06	 Average wingspan 2.7 mm 0.11 in
Aedes_albopictus	weight	2.8907166438330023e-07	 2 to 10 mm
Aedes_albopictus	weight	2.680488080386567e-07	 4 mm
Aegithalos_caudatus	weight	0.51827472448349	 7 to 9 g 0.25 to 0.32 oz
Aegithalos_caudatus	weight	0.22274531424045563	 Average length 14 cm 5.51 in
Agelaius_phoeniceus	weight	0.49742990732192993	 41.6 to 70.5 g
Agelaius_phoeniceus	weight	0.38243138790130615	 22 cm long
Agelaius_phoeniceus	weight	0.4945366382598877	 41.6 to 70.5 g
Agelaius_phoeniceus	weight	0.017501048743724823	 30 to 37 cm
Agelaius_phoeniceus	weight	0.005945499986410141	 656 cm cubed/oxygen per minute
Agelaius_phoeniceus	weight	7.708098564762622e-05	 296 cm cubed/oxygen per minute
Agelaius_phoeniceus	weight	0.0002888278104364872	 18 to 24 cm 7
Agrilus_planipennis	weight	5.3781313908984885e-05	 7.5 to 15 mm long and 3 mm wide
Agrilus_planipennis	weight	6.0775478232244495e-06	 7.5 to 15 mm
Agrilus_planipennis	weight	4.2556125663395505e-06	 23 to 26 mm in length
Agrilus_planipennis	weight	2.3889657541076303e-07	 1 mm in diameter
Ailuropoda_melanoleuca	weight	0.6600256562232971	 80 to 125 kg
Aix_galericulata	weight	0.10783500969409943	 428 to 693 g 15.08 to 24.42 oz
Albula_goreensis	weight	0.08632709830999374	 Range mass 9 (high)  kg 19.82
Albula_goreensis	weight	0.5747699737548828	 2-4 kg  lb
Albula_goreensis	weight	0.0005660189199261367	 Average mass      Range length 100 (high)  cm
Albula_goreensis	weight	0.0005996624822728336	 90 to 100 cm in size
Albula_goreensis	weight	8.641462045488879e-05	 7 to 9 kg
Albula_goreensis	weight	0.00016060560301411897	 between 2 and 4 kg
Albula_goreensis	weight	0.00016054953448474407	 40-50 cm
Albula_goreensis	weight	0.0001135185593739152	 40 to 50 cm
Albula_goreensis	weight	5.1841134336427785e-06	 2 to 5 cm larger than males
Alligator_mississippiensis	weight	0.03172867372632027	 91 to 360 kg 200.44 to 792.95 lb
Alligator_mississippiensis	weight	0.2007954865694046	 150 kg 330.40 lb
Alligator_mississippiensis	weight	0.0007636559894308448	 257 to 437 cm
Alligator_mississippiensis	weight	0.00011405320401536301	 350 cm 137.80
Alligator_mississippiensis	weight	7.5953112173010595e-06	 22.9 cm long
Alligator_mississippiensis	weight	1.4042404927749885e-06	 91.4 cm long
Alligator_mississippiensis	weight	8.185465048882179e-06	 350.5 cm
Alligator_mississippiensis	weight	3.431180175539339e-07	 256.5 cm
Alligator_sinensis	weight	2.8040603865520097e-06	 Average length 1.4 - 1.5 m  ft
Alligator_sinensis	weight	0.00013605804997496307	 2.2 m 4.59 to 7.22 ft
Alligator_sinensis	weight	2.2901443230693985e-07	 1.5 m
Alligator_sinensis	weight	3.5721861024740065e-08	 1.7 m
Alligator_sinensis	weight	1.3164657275410718e-07	 1.4 m
Alligator_sinensis	weight	1.5997234470432886e-07	 2.2 m long
Alosa_sapidissima	weight	0.0036377578508108854	 2.5 kg 5.51 lb
Alosa_sapidissima	weight	0.0022279093973338604	 0.9 to 5.4 kg
Alosa_sapidissima	weight	0.0003096102736890316	 2.5 kg
Alosa_sapidissima	weight	8.967943358584307e-06	 Average mass      Range length 45 to 76.2 cm
Alosa_sapidissima	weight	1.282822631765157e-05	 0.9 to 5.4 kg
Alosa_sapidissima	weight	5.244942713034106e-06	 55.85 cm 21.
Ameiurus_melas	weight	0.30952128767967224	 0.70 to 3.63 kg
Ameiurus_melas	weight	0.004979630932211876	 1.43 kg 3.15 lb
Ameiurus_melas	weight	3.080507212871453e-06	 Average mass      Range length 100 to 350 mm
Ameiurus_melas	weight	4.731281933345599e-06	 210 mm 8.27 in
Amphiprion_ocellaris	weight	4.21959020968643e-06	 110 mm in length
Amphiprion_ocellaris	weight	1.446238684366108e-06	 110 (high)  mm 4.33
Amphiprion_ocellaris	weight	5.618036539090099e-06	 80 mm 3.15 in
Anas_platyrhynchos	weight	0.7228731513023376	 1082 g 38.13 oz
Anas_platyrhynchos	weight	0.8740714192390442	 1048.1 g 36.94 oz
Ancylostoma_caninum	weight	0.016029993072152138	 10 to 12 mm long and 0.36 mm wide
Ancylostoma_caninum	weight	1.808550405257847e-05	 14 to 20 mm long
Ancylostoma_caninum	weight	8.434597020823276e-07	 0.5 mm wide
Ancylostoma_caninum	weight	1.897570314213226e-06	 10 to 20 mm 0.39 to 0.79
Ancylostoma_duodenale	weight	1.5681904415032477e-06	 0.004 cm long
Ancylostoma_duodenale	weight	1.1887932487297803e-06	 8 to 13 mm
Ancylostoma_duodenale	weight	1.4495439870643168e-07	 8-11 mm long
Ancylostoma_duodenale	weight	2.291121603548163e-08	 10-13 mm long
Angiostrongylus_cantonensis	weight	0.000698014919180423	 15.9 to 19 mm in length
Angiostrongylus_cantonensis	weight	3.50476911989972e-05	 0.2 mm
Angiostrongylus_cantonensis	weight	4.012106728623621e-05	 21 to 25 mm in length
Angiostrongylus_cantonensis	weight	4.166453891230049e-06	 15.9 to 25 mm 0
Anguilla_anguilla	weight	0.18182140588760376	 6.599 g
Anguilla_anguilla	weight	3.615912646637298e-05	 Range mass 6,599 (high)  g  oz
Anguilla_anguilla	weight	3.698603904922493e-05	 133 cm
Anguilla_anguilla	weight	7.31361842554179e-06	 133 (high)  cm 52.36
Anhinga_anhinga	weight	0.7299712300300598	 1350 g 47.58 oz
Anhinga_anhinga	weight	0.6180431246757507	 1080 g 38.06 oz
Anhinga_anhinga	weight	0.006749807391315699	 85 cm
Anhinga_anhinga	weight	0.015442963689565659	 weight of 1350 g
Anhinga_anhinga	weight	7.464372174581513e-05	 average body length of , , wingspan of 117 cm
Anhinga_anhinga	weight	0.00028586413827724755	 81 mm
Anisakis_simplex	weight	0.0010007238015532494	 5 mm
Anisakis_simplex	weight	0.000219690176891163	 5 to 30 mm 0.20 to 1.18 in
Anisakis_simplex	weight	7.106803423084784e-06	 30 mm
Anolis_carolinensis	weight	0.043656740337610245	 2 to 6 g
Anolis_carolinensis	weight	9.28025838220492e-05	 10.16 to 20.32 cm
Anoplophora_glabripennis	weight	0.5126412510871887	 between 20 and 35 mm long
Anoplophora_glabripennis	weight	0.7697769403457642	 7 and 12 mm wide
Anoplophora_glabripennis	weight	0.00014029291924089193	 50 mm in length
Anoplophora_glabripennis	weight	2.7869718906003982e-05	 20 to 35 mm
Anser_cygnoides	weight	0.9224181771278381	 3150 g 111.01 oz
Anser_cygnoides	weight	0.19445909559726715	 81 to 94 cm 31.89 to 37.01
Anser_cygnoides	weight	1.3400859643297736e-05	 81 to 94 cm long
Anser_cygnoides	weight	1.5289193697753944e-06	 160 to 185 cm
Anser_cygnoides	weight	2.56494809036667e-06	 3150 g
Anseranas_semipalmata	weight	0.2832894027233124	 between 2 and 3 kg
Anseranas_semipalmata	weight	0.10226139426231384	 2 to 3 kg
Anseranas_semipalmata	weight	3.7190166040090844e-05	 70 to 90 cm
Anseranas_semipalmata	weight	6.4957512222463265e-06	 1.5 meters
Anseranas_semipalmata	weight	3.7301269912859425e-06	 70 to 90 cm 27.56 to 35.
Anseranas_semipalmata	weight	2.399257482466055e-06	 Average wingspan 1.5 m 4.92 ft
Anthonomus_grandis	weight	4.828503369935788e-05	 4-7 mm
Anthonomus_grandis	weight	1.655335069017383e-08	 4 to 7 mm
Aotus_nancymaae	weight	0.2774828374385834	 550 to 950 g
Aotus_nancymaae	weight	0.0043301330879330635	 788 g 27.77 oz
Aotus_nancymaae	weight	2.0419032807694748e-05	 530 to 774 mm
Aotus_nancymaae	weight	4.794989763468038e-06	 637 mm 25.08 in
Aphelocoma_coerulescens	weight	0.6558578610420227	 77 g 2.71 oz
Aphelocoma_coerulescens	weight	0.828249990940094	 78.7 g 2.77 oz
Aphelocoma_coerulescens	weight	3.688290962600149e-05	 between 25 and 30 cm long and weighs about 77 grams
Aphelocoma_coerulescens	weight	3.215089600416832e-05	 AnAge       Range length 25 to 30 cm
Aphelocoma_coerulescens	weight	0.00021130980167072266	 Average wingspan 43 cm 16.93 in
Apis_mellifera	weight	1.5463332601939328e-05	 10-15 mm long
Apis_mellifera	weight	4.810424343304476e-07	 10 to 20 mm
Apis_mellifera	weight	4.487686453558126e-07	 18-20 mm
Apis_mellifera	weight	8.616495961177861e-07	 15-17 mm
Aplysia_californica	weight	0.02114625833928585	 2.3 (high)  kg
Aplysia_californica	weight	0.0018988087540492415	 1 kg 2.20 lb
Aplysia_californica	weight	6.161698365758639e-06	 20 cm 7.87 in
Aplysia_californica	weight	9.705797310743947e-06	 Range length 40 (high)  cm 15.75
Apodemus_sylvaticus	weight	0.16028060019016266	 23.4 g 0.82 oz
Apodemus_sylvaticus	weight	0.26482024788856506	 60-150mm
Apodemus_sylvaticus	weight	5.064563993073534e-06	 70-145 mm
Aptenodytes_forsteri	weight	0.45826393365859985	 25 to 45 kg 55.07 to 99.12 lb
Aptenodytes_forsteri	weight	0.05900721251964569	 101 to 132 cm
Aptenodytes_patagonicus	weight	0.007315943017601967	 9.3 to 17.3 kg
Aptenodytes_patagonicus	weight	0.0005665126955136657	 11.8 kg 25.99 lb
Aptenodytes_patagonicus	weight	1.3450670849124435e-05	 85 to 95 cm 33.46 to 37.40
Aptenodytes_patagonicus	weight	9.519789614387264e-07	 between 9.3 and 17.3 kg
Aptenodytes_patagonicus	weight	4.924364020553185e-06	 11.8 kg
Apus_apus	weight	0.6419728398323059	 44.9 g 1.58 oz
Apus_apus	weight	0.0001707358896965161	 AnAge       Average length 16-17 cm
Apus_apus	weight	1.388610712638183e-06	 16 to 17 cm in length
Apus_apus	weight	5.9388758018030785e-06	 42 to 48 cm
Aquila_chrysaetos	weight	0.7630748152732849	 3000 to 6125 g 105.73 to 215
Aquila_chrysaetos	weight	0.0022887445520609617	 Range mass .86 oz     Range length 70 to 84 cm
Aquila_chrysaetos	weight	0.003887449624016881	 3940 to 6125 g
Aquila_chrysaetos	weight	4.4653854274656624e-05	 3000 to 4475 g
Aramus_guarauna	weight	0.006414650473743677	 It is roughly 28" tall
Ardeotis_kori	weight	0.21468007564544678	 5.5 to 19 kg
Ardeotis_kori	weight	6.3915126702340785e-06	 41.85 lb     Range length 105 to 128 cm
Arenaria_interpres	weight	0.41717588901519775	 84 to 190 g 2.96 to 6.70 oz
Arenaria_interpres	weight	0.20407146215438843	 21 to 26 cm 8.27 to 10.24
Arenaria_interpres	weight	6.974963895345354e-08	 21 to 26 cm long, weighing from 84 and 190 g
Arenaria_interpres	weight	8.391971562105027e-08	 50 to 57 cm
Armadillidium_vulgare	weight	0.3227084279060364	 0.060 to 0.116 g
Armadillidium_vulgare	weight	9.710210179036949e-06	 between 5 to 7 mm in length
Armadillidium_vulgare	weight	8.55778853292577e-06	 10 mm long and 5 mm wide
Armadillidium_vulgare	weight	0.00016020859766285866	 0.7 mm
Armadillidium_vulgare	weight	2.259330130982562e-06	 Range length 0.7 to 18 mm
Armadillidium_vulgare	weight	1.1465128864074359e-06	 2 to 3 A. vulgare juveniles
Artibeus_jamaicensis	weight	0.27608856558799744	 40 to 60 g
Artibeus_jamaicensis	weight	2.1298050342011265e-05	 70 to 85 mm
Artibeus_jamaicensis	weight	3.2989028113661334e-05	 between 40 and 60 g
Arvicanthis_niloticus	weight	0.10770490020513535	 118 g
Arvicanthis_niloticus	weight	0.15528608858585358	 50 g to 183 g
Arvicanthis_niloticus	weight	0.0276933666318655	 50 to 183 g 1.76 to 6.45 oz
Arvicanthis_niloticus	weight	0.49944785237312317	 118 g 4.16 oz
Arvicanthis_niloticus	weight	0.011801608838140965	 120 g to 123 g
Arvicanthis_niloticus	weight	0.018510112538933754	 106 mm to 204 mm
Arvicanthis_niloticus	weight	0.0036952458322048187	 Average mass      Range length 106 to 204 mm
Arvicanthis_niloticus	weight	0.001563032972626388	 130 mm
Arvicanthis_niloticus	weight	0.0005433327169157565	 92 to 114 g
Arvicanthis_niloticus	weight	0.001609404687769711	 100 mm. Average mass of A. niloticus
Arvicola_amphibius	weight	0.5119524002075195	 70 to 250 g
Arvicola_amphibius	weight	1.3785152077616658e-05	 120 to 220 mm
Arvicola_amphibius	weight	7.95399409980746e-06	 210 mm
Arvicola_amphibius	weight	1.9046818522383546e-07	 232 g
Arvicola_amphibius	weight	1.6744813535751746e-07	 Average male body length is  , with females averaging 187 mm
Athene_cunicularia	weight	0.630215048789978	 127 to 255 g
Athene_cunicularia	weight	0.00022656869259662926	 127 to 255 grams
Athene_cunicularia	weight	1.9996219634776935e-05	 19 to 25 cm
Atractosteus_spatula	weight	0.0003840764984488487	 Range mass 137 (high)  kg 301.76
Atractosteus_spatula	weight	8.427400643995497e-06	 137 kg
Atractosteus_spatula	weight	4.858600277657388e-08	 3 meters long and up to . Lateral line scales number 58 to 62
Atractosteus_spatula	weight	4.426551925007516e-08	 3 (high)  m 9.84
Aythya_fuligula	weight	0.9150612950325012	 753.0 to 1026.2 g
Aythya_fuligula	weight	0.0392419807612896	 average body length of 42 to 48 cm and a mass of .
Aythya_fuligula	weight	0.010750935412943363	 629.8 to 906.8 g
Aythya_fuligula	weight	0.0012115371646359563	 889.6 (male) 768.3 (female) g
Aythya_fuligula	weight	0.00014309585094451904	 39 to 44 cm in length
Aythya_fuligula	weight	0.0014095711521804333	 70 cm
Aythya_fuligula	weight	8.161084406310692e-05	 Range length 406.4 to 457.2 mm
Aythya_fuligula	weight	0.0016072025755420327	 431.8 mm 17.00
Balaeniceps_rex	weight	0.5825355648994446	 110 to 140 cm tall
Balaeniceps_rex	weight	3.593705741877784e-06	 110 to 140 cm
Balaenoptera_acutorostrata	weight	0.18706992268562317	 6000 to 9000 kg 13215.86 to 19823.79 lb
Balaenoptera_acutorostrata	weight	2.6538695237832144e-05	 10,000 kg
Balaenoptera_acutorostrata	weight	2.634538304846501e-06	 10.2 meters long
Balaenoptera_musculus	weight	0.029691914096474648	 190000 (high)  kg 418502.20
Balaenoptera_musculus	weight	0.10794451832771301	 190000 kg 418502.20 lb
Balaenoptera_musculus	weight	0.002341546816751361	 25 m
Balaenoptera_musculus	weight	3.0306238841149025e-05	 33.5 (high)  m 109.91
Balaenoptera_musculus	weight	3.770199327846058e-05	 27 m
Balearica_regulorum	weight	0.13573934137821198	 3 to 4 kg
Balearica_regulorum	weight	0.32952234148979187	 3 to 4 kg 6.61 to 8.81 lb
Balearica_regulorum	weight	0.019347211346030235	 100 to 110 cm in length
Balearica_regulorum	weight	0.020050523802638054	 wingspans of 180 to 200 cm
Balearica_regulorum	weight	0.0003813528746832162	 100 to 110 cm 39.37 to 43.31 in
Balearica_regulorum	weight	1.4063211928316832e-08	 4 months
Betta_splendens	weight	0.009347358718514442	 7.5 centimeters in length
Bison_bison	weight	0.6582448482513428	 318 to 900 kg
Bison_bison	weight	6.427274911402492e-06	 2.1 to 3.8 m
Blattella_germanica	weight	0.18408934772014618	 0.1 to 0.120 g
Blattella_germanica	weight	0.017365669831633568	 0.105 g 0.00 oz
Blattella_germanica	weight	0.0003457423881627619	 12.7 to 15.88 cm
Blattella_germanica	weight	3.122380076092668e-05	 13.0 cm 5.12 in
Blattella_germanica	weight	8.68961308242433e-07	 between 0.1 and 0.12 g
Bombus_affinis	weight	0.8856282234191895	 0.02 to 0.80 g
Bombus_affinis	weight	0.13097140192985535	 0.04 to 0.80 g
Bombus_affinis	weight	0.01636122353374958	 0.2 g 0.01 oz
Bombus_affinis	weight	4.641221312340349e-05	 10 to 23 mm
Bombus_affinis	weight	2.848692747647874e-05	 19 to 23 mm long and 9.5 to 11 mm wide
Bombus_impatiens	weight	4.470123894861899e-05	 17-21 mm
Bombus_impatiens	weight	1.2468887689465191e-05	 8.5 to 21 mm
Bombus_impatiens	weight	3.276089773862623e-05	 12-17 mm
Bombus_impatiens	weight	0.00941440835595131	 8.5-16 mm
Bombycilla_garrulus	weight	0.3137466609477997	 46.5 to 69.0 g
Bombycilla_garrulus	weight	3.1454019335797057e-05	 159 to 203 mm 6.26 to 7.99 in
Bombyx_mori	weight	1.0765491424535867e-05	 4 cm long
Bombyx_mori	weight	2.0123065951338504e-06	 4 cm wingspan
Bos_taurus	weight	0.12931108474731445	 147 to 1363 kg
Bos_taurus	weight	3.5192319955967832e-06	 147 kilograms to 1363 kilograms, and height from 49-52 inches
Bothrops_jararaca	weight	8.075222467596177e-06	 160 (high)  cm 62.99
Bothrops_jararaca	weight	0.00030683301156386733	 60 cm 23.62 in
Brugia_malayi	weight	2.607146427635598e-07	 8 cm
Brugia_malayi	weight	1.3881037830287823e-07	 2 to 8 cm 0.79 to 3.15
Brugia_malayi	weight	1.202941746214492e-07	 2 cm long and 0.1 mm wide
Brugia_malayi	weight	1.8800733414536808e-06	 0.3 mm wide
Bubalus_bubalis	weight	0.3402329981327057	 250 to 1200 kg
Bubalus_bubalis	weight	0.30594995617866516	 240 to 300 cm
Bubalus_bubalis	weight	0.34438425302505493	 1.5 to 1.9 m
Bubalus_bubalis	weight	0.005357199348509312	 body length of  and a tail length of 60 to 100 cm
Bubalus_bubalis	weight	0.0030770706944167614	 1,200 kg
Bubalus_bubalis	weight	0.022432448342442513	 300 kg
Bubalus_bubalis	weight	8.57216291478835e-05	 It is smaller than B. bubalis, weighing  and standing 100
Bubalus_bubalis	weight	3.892547283612657e-06	 800 kg
Bubalus_bubalis	weight	1.530583290332288e-06	 250 to 550 kg
Bubalus_bubalis	weight	1.688156885393255e-06	 2643.17 lb     Range length 240 to 300 cm
Buceros_rhinoceros	weight	0.5642741322517395	 2180 to 2580 g 76.83 to 90.93 oz
Buceros_rhinoceros	weight	0.002932915696874261	 between 2,180 and 2,580 grams
Buceros_rhinoceros	weight	0.07379741221666336	 2,180 grams
Buceros_rhinoceros	weight	2.7709816095011774e-06	 150 centimeters in length
Budorcas_taxicolor	weight	0.37890464067459106	 150 to 400 kg
Budorcas_taxicolor	weight	2.203290023317095e-05	 170 to 220 cm
Budorcas_taxicolor	weight	6.3638922256359365e-06	 between 210 and 220 cm
Budorcas_taxicolor	weight	2.3447048533853376e-06	 170 cm
Caenorhabditis_elegans	weight	0.006684045307338238	 1mm in length
Calcarius_ornatus	weight	0.5591635704040527	 18 to 25 g
Calcarius_ornatus	weight	0.0009773544734343886	 18 to 23 g
Calcarius_ornatus	weight	0.0005346287507563829	 13 to 16.5 cm in length, with a mass of .
Calcarius_ornatus	weight	4.363087100500707e-06	 13 to 16.5 cm 5.12 to 6.50 in
Callithrix_jacchus	weight	0.1387290358543396	 12 - 15 cm
Callithrix_jacchus	weight	0.37650418281555176	 300 to 360 g
Callithrix_jacchus	weight	3.489874870865606e-05	 about , with a tail length of 29.5 - 35 cm.
