Acanthaster_planci	length	0.05154773220419884	 700 (high)  mm 27.56
Acanthaster_planci	length	1.394409764543525e-06	 250 to 350 mm in diameter
Acanthaster_planci	length	4.014755177195184e-07	 700 mm in diameter
Accipiter_gentilis	length	0.010473748669028282	 55 to 61 cm
Accipiter_gentilis	length	3.131920675514266e-05	 631 to 1364 g 22.24 to 48.07 oz
Accipiter_gentilis	length	0.00018826733867172152	 55 cm
Accipiter_gentilis	length	3.033186430911883e-07	 98 to 104 centimeters
Accipiter_gentilis	length	5.199202064432029e-07	 61 cm
Acinonyx_jubatus	length	0.8380892872810364	 112 to 150 cm
Acinonyx_jubatus	length	0.6494972705841064	 112 to 150 cm
Acinonyx_jubatus	length	0.015333950519561768	 . Tail lengths are between 60 and 80 cm
Acinonyx_jubatus	length	0.0037236001808196306	 67 to 94 cm
Acinonyx_jubatus	length	0.001842997851781547	 21 to 72 kg 46.26 to 158.59 lb
Acinonyx_jubatus	length	1.8795411961036734e-05	 . The weights of cheetahs range from 21 to 72 kg
Acomys_russatus	length	0.34598731994628906	 7-15cm. and 4-13cm.,
Acomys_russatus	length	3.759399987757206e-06	 15 to 80 g 0.53 to 2.82 oz
Acomys_russatus	length	2.361910674153478e-06	 45 g 1.59 oz
Acropora_millepora	length	2.0544518974929815e-06	 1.2 to 1.5 cm
Acropora_millepora	length	1.7786464923119638e-06	 5.1 mm
Acropora_millepora	length	7.147211817937205e-07	 1-2 mm in diameter
Acropora_millepora	length	3.4713132208707975e-06	 9.3 months
Aedes_albopictus	length	0.005596924107521772	 2 to 10 mm 0.08 to 0.39 in
Aedes_albopictus	length	0.007165868766605854	 4 mm 0.16 in
Aedes_albopictus	length	0.00025150025612674654	 2.7 mm 0.11 in
Aegithalos_caudatus	length	0.055620305240154266	 14 cm 5.51 in
Aegithalos_caudatus	length	0.010708137415349483	 7 to 9 g 0.25 to 0.32 oz
Agelaius_phoeniceus	length	0.5261849761009216	 22 cm
Agelaius_phoeniceus	length	0.7980292439460754	 41.6 to 70.5 g
Agelaius_phoeniceus	length	0.01749398745596409	 22 cm 8.66 in
Agelaius_phoeniceus	length	0.011597788892686367	 18 to 24 cm 7.09 to 9.45
Agelaius_phoeniceus	length	0.00662317406386137	 30 to 37 cm
Agelaius_phoeniceus	length	0.001260391785763204	 656 cm cubed/oxygen per minute
Agelaius_phoeniceus	length	0.0005786962574347854	 41.6 to 70.5 g 1
Agelaius_phoeniceus	length	3.5163998290954623e-06	 296 cm cubed/oxygen per minute
Agrilus_planipennis	length	0.038457103073596954	 7.5 to 15 mm
Agrilus_planipennis	length	0.10701555013656616	 7.5 to 15 mm
Agrilus_planipennis	length	0.004212634172290564	 23 to 26 mm
Agrilus_planipennis	length	2.730141659412766e-06	 3 mm wide
Agrilus_planipennis	length	1.7251205974844197e-07	 1 mm in diameter on the bark of ash trees.
Ailuropoda_melanoleuca	length	0.0629807785153389	 80 to 125 kg 176.21 to 275.33 lb
Ailuropoda_melanoleuca	length	0.7965264320373535	 1.5 to 1.8 m 4.92 to 5
